uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
TO,INDETERMINADA,DOMICILIO,"80 - 89",F,1
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,8
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,4
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,6
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,4
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,16
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,25
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,14
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,12
TO,SRAG,HOSPITAL,"80 - 89",F,2
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,9
AC,OUTRAS,DOMICILIO,"90 - 99",M,8
AC,OUTRAS,HOSPITAL,"90 - 99",F,5
AC,OUTRAS,HOSPITAL,"90 - 99",M,7
AC,OUTRAS,OUTRO,"90 - 99",F,1
AC,OUTRAS,OUTRO,"90 - 99",M,2
AC,COVID,DOMICILIO,"90 - 99",F,3
AC,COVID,DOMICILIO,"90 - 99",M,1
AC,COVID,HOSPITAL,"90 - 99",F,10
AC,COVID,HOSPITAL,"90 - 99",M,11
AC,COVID,OUTRO,"90 - 99",F,3
AC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,2
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,3
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,53
AL,OUTRAS,DOMICILIO,"90 - 99",M,31
AL,OUTRAS,HOSPITAL,"90 - 99",F,17
AL,OUTRAS,HOSPITAL,"90 - 99",M,13
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
AL,COVID,HOSPITAL,"90 - 99",F,18
AL,COVID,HOSPITAL,"90 - 99",M,15
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,6
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,23
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,9
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,18
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
AL,SRAG,DOMICILIO,"90 - 99",F,1
AL,SRAG,DOMICILIO,"90 - 99",M,1
AL,SRAG,HOSPITAL,"90 - 99",F,3
AM,OUTRAS,DOMICILIO,"90 - 99",F,74
AM,OUTRAS,DOMICILIO,"90 - 99",M,53
AM,OUTRAS,HOSPITAL,"90 - 99",F,24
AM,OUTRAS,HOSPITAL,"90 - 99",M,7
AM,OUTRAS,OUTRO,"90 - 99",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,COVID,DOMICILIO,"90 - 99",F,20
AM,COVID,DOMICILIO,"90 - 99",M,10
AM,COVID,HOSPITAL,"90 - 99",F,73
AM,COVID,HOSPITAL,"90 - 99",M,51
AM,COVID,OUTRO,"90 - 99",F,2
AM,COVID,OUTRO,"90 - 99",M,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,3
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,7
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,6
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,4
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,2
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,15
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,17
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,8
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
AM,SRAG,DOMICILIO,"90 - 99",F,3
AM,SRAG,DOMICILIO,"90 - 99",M,3
AM,SRAG,HOSPITAL,"90 - 99",F,12
AM,SRAG,HOSPITAL,"90 - 99",M,6
AP,OUTRAS,DOMICILIO,"90 - 99",F,3
AP,OUTRAS,DOMICILIO,"90 - 99",M,1
AP,OUTRAS,HOSPITAL,"90 - 99",F,3
AP,OUTRAS,HOSPITAL,"90 - 99",M,3
AP,COVID,HOSPITAL,"90 - 99",F,3
AP,COVID,HOSPITAL,"90 - 99",M,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,411
BA,OUTRAS,DOMICILIO,"90 - 99",M,258
BA,OUTRAS,HOSPITAL,"90 - 99",F,178
BA,OUTRAS,HOSPITAL,"90 - 99",M,105
BA,OUTRAS,IGNORADO,"90 - 99",F,2
BA,OUTRAS,IGNORADO,"90 - 99",M,1
BA,OUTRAS,OUTRO,"90 - 99",F,12
BA,OUTRAS,OUTRO,"90 - 99",M,9
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,23
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
BA,COVID,DOMICILIO,"90 - 99",F,9
BA,COVID,DOMICILIO,"90 - 99",M,7
BA,COVID,HOSPITAL,"90 - 99",F,155
BA,COVID,HOSPITAL,"90 - 99",M,133
BA,COVID,OUTRO,"90 - 99",F,3
BA,COVID,OUTRO,"90 - 99",M,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,3
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,35
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,18
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,52
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,28
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,19
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,14
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,88
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,63
BA,PNEUMONIA,IGNORADO,"90 - 99",F,1
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,4
BA,PNEUMONIA,OUTRO,"90 - 99",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,24
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,75
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,51
BA,SEPTICEMIA,OUTRO,"90 - 99",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",F,1
BA,SRAG,HOSPITAL,"90 - 99",M,4
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,AMBULANCIA,"90 - 99",M,2
CE,OUTRAS,DOMICILIO,"90 - 99",F,214
CE,OUTRAS,DOMICILIO,"90 - 99",M,120
CE,OUTRAS,HOSPITAL,"90 - 99",F,55
CE,OUTRAS,HOSPITAL,"90 - 99",M,46
CE,OUTRAS,IGNORADO,"90 - 99",F,65
CE,OUTRAS,IGNORADO,"90 - 99",M,48
CE,OUTRAS,OUTRO,"90 - 99",F,7
CE,OUTRAS,OUTRO,"90 - 99",M,2
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
CE,COVID,DOMICILIO,"90 - 99",F,16
CE,COVID,DOMICILIO,"90 - 99",M,14
CE,COVID,HOSPITAL,"90 - 99",F,94
CE,COVID,HOSPITAL,"90 - 99",M,69
CE,COVID,IGNORADO,"90 - 99",F,18
CE,COVID,IGNORADO,"90 - 99",M,16
CE,COVID,OUTRO,"90 - 99",F,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,3
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,20
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,17
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,9
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,38
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,14
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,72
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,56
CE,PNEUMONIA,IGNORADO,"90 - 99",F,23
CE,PNEUMONIA,IGNORADO,"90 - 99",M,13
CE,PNEUMONIA,OUTRO,"90 - 99",M,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,18
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,39
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,26
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,8
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,7
CE,SEPTICEMIA,OUTRO,"90 - 99",F,1
CE,SEPTICEMIA,OUTRO,"90 - 99",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
CE,SRAG,DOMICILIO,"90 - 99",F,4
CE,SRAG,DOMICILIO,"90 - 99",M,2
CE,SRAG,HOSPITAL,"90 - 99",F,5
CE,SRAG,HOSPITAL,"90 - 99",M,3
CE,SRAG,IGNORADO,"90 - 99",F,1
CE,SRAG,IGNORADO,"90 - 99",M,2
DF,OUTRAS,DOMICILIO,"90 - 99",F,37
DF,OUTRAS,DOMICILIO,"90 - 99",M,13
DF,OUTRAS,HOSPITAL,"90 - 99",F,56
DF,OUTRAS,HOSPITAL,"90 - 99",M,36
DF,OUTRAS,IGNORADO,"90 - 99",M,1
DF,OUTRAS,OUTRO,"90 - 99",F,1
DF,OUTRAS,OUTRO,"90 - 99",M,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
DF,COVID,HOSPITAL,"90 - 99",F,35
DF,COVID,HOSPITAL,"90 - 99",M,25
DF,COVID,OUTRO,"90 - 99",M,2
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,4
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,2
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,36
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,30
DF,PNEUMONIA,OUTRO,"90 - 99",F,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,22
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,12
DF,SEPTICEMIA,OUTRO,"90 - 99",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,84
ES,OUTRAS,DOMICILIO,"90 - 99",M,44
ES,OUTRAS,HOSPITAL,"90 - 99",F,63
ES,OUTRAS,HOSPITAL,"90 - 99",M,38
ES,OUTRAS,IGNORADO,"90 - 99",F,1
ES,OUTRAS,OUTRO,"90 - 99",F,3
ES,OUTRAS,OUTRO,"90 - 99",M,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,COVID,DOMICILIO,"90 - 99",F,6
ES,COVID,DOMICILIO,"90 - 99",M,3
ES,COVID,HOSPITAL,"90 - 99",F,84
ES,COVID,HOSPITAL,"90 - 99",M,77
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,12
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,12
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,21
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,9
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,80
ES,PNEUMONIA,HOSPITAL,"90 - 99",I,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,47
ES,PNEUMONIA,OUTRO,"90 - 99",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,44
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,29
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,SRAG,HOSPITAL,"90 - 99",F,3
ES,SRAG,HOSPITAL,"90 - 99",M,4
GO,OUTRAS,DOMICILIO,"90 - 99",F,47
GO,OUTRAS,DOMICILIO,"90 - 99",M,60
GO,OUTRAS,HOSPITAL,"90 - 99",F,58
GO,OUTRAS,HOSPITAL,"90 - 99",M,49
GO,OUTRAS,IGNORADO,"90 - 99",F,1
GO,OUTRAS,IGNORADO,"90 - 99",M,2
GO,OUTRAS,OUTRO,"90 - 99",F,14
GO,OUTRAS,OUTRO,"90 - 99",M,13
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
GO,COVID,DOMICILIO,"90 - 99",F,4
GO,COVID,DOMICILIO,"90 - 99",M,1
GO,COVID,HOSPITAL,"90 - 99",F,72
GO,COVID,HOSPITAL,"90 - 99",M,72
GO,COVID,OUTRO,"90 - 99",F,1
GO,COVID,OUTRO,"90 - 99",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
GO,COVID,POSTO_SAUDE,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,14
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,13
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,11
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,8
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,5
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,72
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,41
GO,PNEUMONIA,IGNORADO,"90 - 99",M,3
GO,PNEUMONIA,OUTRO,"90 - 99",F,2
GO,PNEUMONIA,OUTRO,"90 - 99",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,28
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,18
GO,SEPTICEMIA,OUTRO,"90 - 99",F,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
GO,SRAG,HOSPITAL,"90 - 99",F,2
MA,OUTRAS,DOMICILIO,"90 - 99",F,45
MA,OUTRAS,DOMICILIO,"90 - 99",M,66
MA,OUTRAS,HOSPITAL,"90 - 99",F,40
MA,OUTRAS,HOSPITAL,"90 - 99",M,34
MA,OUTRAS,OUTRO,"90 - 99",F,3
MA,OUTRAS,OUTRO,"90 - 99",M,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,COVID,DOMICILIO,"90 - 99",M,1
MA,COVID,HOSPITAL,"90 - 99",F,9
MA,COVID,HOSPITAL,"90 - 99",M,17
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,1
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,4
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,6
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,17
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,4
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,8
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,11
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,13
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,7
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
MA,SEPTICEMIA,OUTRO,"90 - 99",M,1
MA,SRAG,DOMICILIO,"90 - 99",F,2
MA,SRAG,DOMICILIO,"90 - 99",M,2
MA,SRAG,HOSPITAL,"90 - 99",F,4
MG,OUTRAS,DOMICILIO,"90 - 99",F,443
MG,OUTRAS,DOMICILIO,"90 - 99",M,273
MG,OUTRAS,HOSPITAL,"90 - 99",F,385
MG,OUTRAS,HOSPITAL,"90 - 99",M,202
MG,OUTRAS,IGNORADO,"90 - 99",F,25
MG,OUTRAS,IGNORADO,"90 - 99",M,14
MG,OUTRAS,OUTRO,"90 - 99",F,16
MG,OUTRAS,OUTRO,"90 - 99",M,19
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,68
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,6
MG,COVID,DOMICILIO,"90 - 99",F,25
MG,COVID,DOMICILIO,"90 - 99",M,15
MG,COVID,HOSPITAL,"90 - 99",F,424
MG,COVID,HOSPITAL,"90 - 99",M,345
MG,COVID,IGNORADO,"90 - 99",F,10
MG,COVID,IGNORADO,"90 - 99",M,2
MG,COVID,OUTRO,"90 - 99",F,4
MG,COVID,OUTRO,"90 - 99",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,13
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,11
MG,INDETERMINADA,HOSPITAL,"90 - 99",F,8
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,5
MG,INDETERMINADA,IGNORADO,"90 - 99",F,1
MG,INDETERMINADA,OUTRO,"90 - 99",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,40
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,24
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,74
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,62
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MG,PNEUMONIA,DOMICILIO,"90 - 99",F,41
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,19
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,296
MG,PNEUMONIA,HOSPITAL,"90 - 99",M,203
MG,PNEUMONIA,IGNORADO,"90 - 99",F,1
MG,PNEUMONIA,IGNORADO,"90 - 99",M,5
MG,PNEUMONIA,OUTRO,"90 - 99",F,2
MG,PNEUMONIA,OUTRO,"90 - 99",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,22
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
MG,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MG,SEPTICEMIA,DOMICILIO,"90 - 99",F,19
MG,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,185
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,116
MG,SEPTICEMIA,IGNORADO,"90 - 99",F,5
MG,SEPTICEMIA,OUTRO,"90 - 99",F,1
MG,SEPTICEMIA,OUTRO,"90 - 99",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
MG,SRAG,DOMICILIO,"90 - 99",F,1
MG,SRAG,HOSPITAL,"90 - 99",F,9
MG,SRAG,HOSPITAL,"90 - 99",M,5
MG,SRAG,OUTRO,"90 - 99",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MS,OUTRAS,DOMICILIO,"90 - 99",F,42
MS,OUTRAS,DOMICILIO,"90 - 99",M,26
MS,OUTRAS,HOSPITAL,"90 - 99",F,32
MS,OUTRAS,HOSPITAL,"90 - 99",M,30
MS,OUTRAS,OUTRO,"90 - 99",M,1
MS,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
MS,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
MS,COVID,DOMICILIO,"90 - 99",F,3
MS,COVID,DOMICILIO,"90 - 99",I,1
MS,COVID,DOMICILIO,"90 - 99",M,1
MS,COVID,HOSPITAL,"90 - 99",F,30
